,geometry,cartodb_id,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
3176,POINT (-75.142526 39.948205),410718,426015,6,2,2019-05-31T19:10:00Z,2019-05-31,19:10:00,19,201906025473,100 BLOCK CHESTNUT ST,400,Aggravated Assault No Firearm,-75.1425256,39.94820458
3177,POINT (-75.13426800000001 39.968746),410922,429234,26,3,2019-03-31T02:17:00Z,2019-03-31,02:17:00,2,201926012821,100 BLOCK W GIRARD AVE,400,Aggravated Assault No Firearm,-75.13426811,39.96874568
3178,POINT (-75.13834900000001 39.957321),410836,427991,6,1,2019-09-02T16:09:00Z,2019-09-02,16:09:00,16,201906044405,400 BLOCK N CHRISTOPHER COLUMBUS BLVD,400,Aggravated Assault No Firearm,-75.13834929,39.95732109
3179,POINT (-75.22909799999999 39.95948),410980,430062,18,2,2019-01-03T23:33:00Z,2019-01-03,23:33:00,23,201918000672,0 BLOCK S 54TH ST,400,Aggravated Assault Firearm,-75.22909831,39.95948039
3180,POINT (-75.23436700000001 39.980436),411170,426806,19,3,2019-02-03T19:18:00Z,2019-02-03,19:18:00,19,201919009987,5600 BLOCK LANCASTER AVE,400,Aggravated Assault Firearm,-75.23436672,39.98043584
3181,POINT (-75.139548 39.960317),411797,430132,6,1,2019-09-24T15:46:00Z,2019-09-24,15:46:00,15,201906048969,100 BLOCK SPRING GARDEN ST,400,Aggravated Assault No Firearm,-75.13954836,39.96031687
3182,POINT (-75.131534 40.020784),411497,425251,25,2,2019-03-21T21:41:00Z,2019-03-21,21:41:00,21,201925022433,300 BLOCK W COURTLAND ST,400,Aggravated Assault No Firearm,-75.13153429,40.02078418
3183,POINT (-75.176937 39.994473),411117,426030,22,2,2019-01-22T19:42:00Z,2019-01-22,19:42:00,19,201922006638,2500 BLOCK N MARSTON ST,400,Aggravated Assault Firearm,-75.1769369,39.99447297
3184,POINT (-75.184478 39.928713),411389,430110,1,1,2019-11-13T18:37:00Z,2019-11-13,18:37:00,18,201901055607,1900 BLOCK S BONSALL ST,400,Aggravated Assault Firearm,-75.18447757,39.92871304
3185,POINT (-75.150992 39.992891),411723,428874,22,1,2019-08-26T19:26:00Z,2019-08-26,19:26:00,19,201922075084,2600 BLOCK N 12TH ST,400,Aggravated Assault Firearm,-75.15099174,39.99289101
3186,POINT (-75.150992 39.992891),411726,428877,22,1,2019-05-14T16:04:00Z,2019-05-14,16:04:00,16,201922039883,2600 BLOCK N 12TH ST,400,Aggravated Assault No Firearm,-75.15099174,39.99289101
3187,POINT (-75.11705600000001 40.019518),411981,426478,25,2,2019-07-12T07:26:00Z,2019-07-12,07:26:00,7,201925056962,4600 BLOCK HURLEY ST,400,Aggravated Assault Firearm,-75.11705633,40.01951789
3188,POINT (-75.11705600000001 40.019518),411982,426479,25,2,2019-09-17T09:00:00Z,2019-09-17,09:00:00,9,201925075466,4600 BLOCK HURLEY ST,400,Aggravated Assault No Firearm,-75.11705633,40.01951789
3189,POINT (-75.227723 39.943679),411922,425677,12,4,2019-02-03T12:56:00Z,2019-02-03,12:56:00,12,201912008847,5400 BLOCK PENTRIDGE ST,400,Aggravated Assault Firearm,-75.2277229,39.94367923
3190,POINT (-75.12863900000001 39.996663),412319,425296,24,2,2019-02-21T15:46:00Z,2019-02-21,15:46:00,15,201924015574,3000 BLOCK N WATER ST,400,Aggravated Assault Firearm,-75.12863866000001,39.99666324
3191,POINT (-75.141203 39.997018),412171,429317,25,4,2019-06-23T17:52:00Z,2019-06-23,17:52:00,17,201925051422,3000 BLOCK N 6TH ST,400,Aggravated Assault Firearm,-75.14120288,39.99701788
3192,POINT (-75.157979 39.951614),412245,424055,6,2,2019-01-29T18:41:00Z,2019-01-29,18:41:00,18,201906004499,1000 BLOCK MARKET ST,400,Aggravated Assault No Firearm,-75.15797906,39.95161359
3193,POINT (-75.120756 39.991883),412407,426512,24,2,2019-11-15T18:07:00Z,2019-11-15,18:07:00,18,201924112491,2800 BLOCK KENSINGTON AVE,400,Aggravated Assault No Firearm,-75.12075583,39.99188313
3194,POINT (-75.16053599999999 39.970586),412195,429727,22,3,2019-10-06T18:37:00Z,2019-10-06,18:37:00,18,201922089535,900 BLOCK N CARLISLE ST,400,Aggravated Assault No Firearm,-75.1605362,39.97058641
3195,POINT (-75.164636 40.045561),412225,430091,14,1,2019-05-04T04:32:00Z,2019-05-04,04:32:00,4,201914041106,800 BLOCK E CHELTEN AVE,400,Aggravated Assault No Firearm,-75.16463624,40.04556114
3196,POINT (-75.11131 40.037472),412151,428912,2,2,2019-02-27T03:16:00Z,2019-02-27,03:16:00,3,201902010956,5500 BLOCK N HILL CREEK DR,400,Aggravated Assault No Firearm,-75.11130981,40.03747206
3197,POINT (-75.179519 39.941636),412604,429747,17,1,2019-06-09T21:12:00Z,2019-06-09,21:12:00,21,201917024684,2200 BLOCK CHRISTIAN ST,400,Aggravated Assault No Firearm,-75.17951948,39.94163583
3198,POINT (-75.24023800000001 39.980128),412641,423674,19,1,2019-01-07T13:08:00Z,2019-01-07,13:08:00,13,201919001880,5900 BLOCK W OXFORD ST,400,Aggravated Assault No Firearm,-75.24023806,39.98012769
3199,POINT (-75.229445 39.95739),412664,424086,18,2,2019-03-11T07:27:00Z,2019-03-11,07:27:00,7,201918019607,S 54TH ST / WALNUT ST,400,Aggravated Assault No Firearm,-75.22944535,39.95738959
3200,POINT (-74.98956800000001 40.043441),412551,428923,8,2,2019-01-01T21:57:00Z,2019-01-01,21:57:00,21,201908000109,9200 BLOCK N DELAWARE AVE,400,Aggravated Assault No Firearm,-74.98956785,40.04344066
3201,POINT (-75.125576 40.0391),412955,428943,35,1,2019-03-12T21:58:00Z,2019-03-12,21:58:00,21,201935021680,5800 BLOCK N AMERICAN ST,400,Aggravated Assault Firearm,-75.12557599,40.03910017
3202,POINT (-75.229445 39.95739),412665,424087,18,2,2019-03-13T09:51:00Z,2019-03-13,09:51:00,9,201918020220,5400 BLOCK WALNUT ST,400,Aggravated Assault Firearm,-75.22944535,39.95738959
3203,POINT (-75.23601499999999 39.924484),413036,423685,12,2,2019-08-24T23:11:00Z,2019-08-24,23:11:00,23,201912072848,6600 BLOCK WOODLAND AVE,400,Aggravated Assault Firearm,-75.23601512,39.92448416
3204,POINT (-75.246753 39.962728),412816,426535,19,2,2019-10-13T23:54:00Z,2019-10-13,23:54:00,23,201919091940,N 63RD ST / MARKET ST,400,Aggravated Assault Firearm,-75.24675298,39.96272799
3205,POINT (-75.226152 39.991457),413004,429763,19,3,2019-06-17T02:56:00Z,2019-06-17,02:56:00,2,201919051668,5000 BLOCK WYNNEFIELD AVE,400,Aggravated Assault Firearm,-75.22615233,39.99145679
3206,POINT (-75.245763 39.960972),413189,426163,18,1,2019-05-05T11:34:00Z,2019-05-05,11:34:00,11,201918037780,6200 BLOCK CHESTNUT ST,400,Aggravated Assault Firearm,-75.24576324,39.96097218
3207,POINT (-75.082564 40.061989),413172,425764,2,3,2019-08-08T19:45:00Z,2019-08-08,19:45:00,19,201902044291,7300 BLOCK PALMETTO ST,400,Aggravated Assault No Firearm,-75.08256352,40.06198904
3208,POINT (-75.128508 39.978593),413378,428980,26,3,2019-05-26T03:56:00Z,2019-05-26,03:56:00,3,201926021276,2200 BLOCK TULIP ST,400,Aggravated Assault No Firearm,-75.12850752,39.97859338
3209,POINT (-75.232502 39.941022),413319,428151,12,4,2019-11-07T13:31:00Z,2019-11-07,13:31:00,13,201912096507,5700 BLOCK WILLOWS AVE,400,Aggravated Assault No Firearm,-75.23250186,39.94102191
3210,POINT (-75.216206 39.939477),413238,426939,12,3,2019-10-15T18:00:00Z,2019-10-15,18:00:00,18,201912090082,1400 BLOCK S PAXON ST,400,Aggravated Assault No Firearm,-75.21620626,39.93947744
3211,POINT (-75.076846 40.010537),413452,423715,15,1,2019-03-10T15:11:00Z,2019-03-10,15:11:00,15,201915021970,4700 BLOCK EDMUND ST,400,Aggravated Assault Firearm,-75.07684563,40.01053712
3212,POINT (-75.222667 39.965092),413460,423723,16,2,2019-05-31T19:22:00Z,2019-05-31,19:22:00,19,201916025261,5100 BLOCK FOLSOM ST,400,Aggravated Assault No Firearm,-75.22266749,39.96509191
3213,POINT (-75.115656 39.995178),413959,425392,24,2,2019-12-03T11:51:00Z,2019-12-03,11:51:00,11,201924117840,3100 BLOCK KENSINGTON AVE,400,Aggravated Assault No Firearm,-75.11565567,39.99517771
3214,POINT (-75.234757 39.973308),413859,423733,19,2,2019-06-29T11:31:00Z,2019-06-29,11:31:00,11,201919055855,5700 BLOCK MASTER ST,400,Aggravated Assault Firearm,-75.23475728,39.97330795
3215,POINT (-75.12813 40.007426),413782,428996,25,2,2019-09-20T15:33:00Z,2019-09-20,15:33:00,15,201925076375,100 BLOCK W ERIE AVE,400,Aggravated Assault No Firearm,-75.12813042,40.007425999999995
3216,POINT (-75.154056 39.995614),413945,424987,25,4,2019-02-04T19:46:00Z,2019-02-04,19:46:00,19,201925009811,2800 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15405595,39.99561361
3217,POINT (-75.115656 39.995178),413960,425393,24,2,2019-12-03T12:42:00Z,2019-12-03,12:42:00,12,201924117846,3100 BLOCK KENSINGTON AVE,400,Aggravated Assault No Firearm,-75.11565567,39.99517771
3218,POINT (-75.132245 39.984963),414134,427808,26,1,2019-08-31T22:16:00Z,2019-08-31,22:16:00,22,201926037426,2300 BLOCK N FRONT ST,400,Aggravated Assault No Firearm,-75.13224518,39.9849632
3219,POINT (-75.10704800000001 40.00555),414289,423776,24,1,2019-07-08T23:37:00Z,2019-07-08,23:37:00,23,201924065242,1100 BLOCK E ERIE AVE,400,Aggravated Assault Firearm,-75.10704805,40.00555045
3220,POINT (-75.145323 40.025697),415332,427458,35,2,2019-07-23T20:09:00Z,2019-07-23,20:09:00,20,201935067256,4700 BLOCK N 13TH ST,400,Aggravated Assault Firearm,-75.14532344,40.02569726
3221,POINT (-75.133268 40.019546),414441,426252,25,2,2019-03-30T19:55:00Z,2019-03-30,19:55:00,19,201925024881,4500 BLOCK N LAWRENCE ST,400,Aggravated Assault No Firearm,-75.13326812,40.01954583
3222,POINT (-75.14392599999999 39.98165),414496,427036,26,1,2019-06-26T10:56:00Z,2019-06-26,10:56:00,10,201926026483,2000 BLOCK GERMANTOWN AVE,400,Aggravated Assault No Firearm,-75.14392623,39.98165038
3223,POINT (-75.09665200000001 39.993709),414950,427847,24,1,2019-10-17T14:20:00Z,2019-10-17,14:20:00,14,201924102596,3600 BLOCK ARAMINGO AVE,400,Aggravated Assault No Firearm,-75.09665223,39.99370884
3224,POINT (-75.178096 40.014337),414969,428252,39,1,2019-05-11T17:54:00Z,2019-05-11,17:54:00,17,201939038288,2900 BLOCK W ABBOTTSFORD AVE,400,Aggravated Assault Firearm,-75.17809595,40.01433716
3225,POINT (-75.117194 40.031848),415191,425070,35,2,2019-05-27T02:06:00Z,2019-05-27,02:06:00,2,201935046697,5400 BLOCK RISING SUN AVE,400,Aggravated Assault No Firearm,-75.11719388,40.03184792
3226,POINT (-75.154056 39.995614),414358,425012,25,4,2019-07-07T14:10:00Z,2019-07-07,14:10:00,14,201925055664,2800 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.15405595,39.99561361
3227,POINT (-75.05838900000001 40.022521),415405,428683,15,2,2019-10-23T10:32:00Z,2019-10-23,10:32:00,10,201915109483,4400 BLOCK DEVEREAUX AVE,400,Aggravated Assault Firearm,-75.05838932,40.02252099
3228,POINT (-75.223861 40.032272),415500,429936,5,2,2019-07-02T11:15:00Z,2019-07-02,11:15:00,11,201905011448,300 BLOCK LEVERINGTON AVE,400,Aggravated Assault No Firearm,-75.22386086,40.03227162
3229,POINT (-75.235771 39.926083),415503,429939,12,2,2019-12-26T18:57:00Z,2019-12-26,18:57:00,18,201912109660,2100 BLOCK S DAGGETT ST,400,Aggravated Assault No Firearm,-75.23577095,39.92608266
3230,POINT (-75.172771 40.006708),415600,425095,39,3,2019-08-01T15:11:00Z,2019-08-01,15:11:00,15,201939066131,2700 BLOCK W WESTMORELAND ST,400,Aggravated Assault Firearm,-75.17277098,40.00670796
3231,POINT (-75.130031 39.988588),415673,426324,26,3,2019-08-22T11:43:00Z,2019-08-22,11:43:00,11,201926035793,2500 BLOCK N WATER ST,400,Aggravated Assault No Firearm,-75.13003123,39.98858816
3232,POINT (-75.133268 40.019546),416258,429156,25,2,2019-03-30T20:36:00Z,2019-03-30,20:36:00,20,201925024883,4500 BLOCK N LAWRENCE ST,400,Aggravated Assault No Firearm,-75.13326812,40.01954583
3233,POINT (-75.14114600000001 40.015354),415974,424696,25,1,2019-09-04T14:30:00Z,2019-09-04,14:30:00,14,201925071941,4100 BLOCK N 9TH ST,400,Aggravated Assault No Firearm,-75.14114557,40.01535437
3234,POINT (-75.17955499999999 39.927377),415841,429125,1,1,2019-06-22T18:00:00Z,2019-06-22,18:00:00,18,201901029025,1900 BLOCK S WOODSTOCK ST,400,Aggravated Assault No Firearm,-75.17955474,39.92737678
3235,POINT (-75.08669 40.048132),416187,427929,2,2,2019-09-02T18:46:00Z,2019-09-02,18:46:00,18,201902049080,800 BLOCK MAGEE AVE,400,Aggravated Assault Firearm,-75.08669031,40.04813243
3236,POINT (-75.08669 40.048132),416188,427930,2,2,2019-11-21T16:36:00Z,2019-11-21,16:36:00,16,201902064648,800 BLOCK MAGEE AVE,400,Aggravated Assault Firearm,-75.08669031,40.04813243
3237,POINT (-75.162288 39.949072),416415,425142,6,3,2019-08-20T21:18:00Z,2019-08-20,21:18:00,21,201906041990,1300 BLOCK WALNUT ST,400,Aggravated Assault No Firearm,-75.16228819,39.94907169
3238,POINT (-75.09635299999999 40.004449),416385,424721,24,1,2019-03-12T11:56:00Z,2019-03-12,11:56:00,11,201924021187,3800 BLOCK JASPER ST,400,Aggravated Assault No Firearm,-75.09635342,40.00444899
3239,POINT (-75.231953 39.986366),416785,424347,19,3,2019-03-22T16:32:00Z,2019-03-22,16:32:00,16,201919023136,1900 BLOCK N 54TH ST,400,Aggravated Assault No Firearm,-75.23195317,39.98636601
3240,POINT (-75.084917 40.014512),416815,425155,15,1,2019-02-11T11:42:00Z,2019-02-11,11:42:00,11,201915012778,1600 BLOCK ORTHODOX ST,400,Aggravated Assault No Firearm,-75.0849169,40.01451189
3241,POINT (-75.120818 39.999055),416844,425574,25,3,2019-04-15T17:19:00Z,2019-04-15,17:19:00,17,201925029415,500 BLOCK E WESTMORELAND ST,400,Aggravated Assault Firearm,-75.12081764,39.99905462
3242,POINT (-75.120818 39.999055),416845,425575,25,3,2019-09-23T08:57:00Z,2019-09-23,08:57:00,8,201925077130,500 BLOCK E WESTMORELAND ST,400,Aggravated Assault No Firearm,-75.12081764,39.99905462
3243,POINT (-75.179377 39.988307),417052,436653,22,4,2019-02-06T23:24:00Z,2019-02-06,23:24:00,23,201922010923,2500 BLOCK INGERSOLL ST,400,Aggravated Assault No Firearm,-75.1793774,39.98830677
3244,POINT (-75.157859 40.002176),416666,429176,39,3,2019-03-26T17:27:00Z,2019-03-26,17:27:00,17,201939025087,1700 BLOCK W ALLEGHENY AVE,400,Aggravated Assault No Firearm,-75.15785949,40.00217554
3245,POINT (-75.126572 40.001332),416707,429602,25,3,2019-12-10T18:57:00Z,2019-12-10,18:57:00,18,201925099793,200 BLOCK E ONTARIO ST,400,Aggravated Assault Firearm,-75.12657224,40.00133194
3246,POINT (-75.17183900000001 40.049728),416931,434596,14,2,2019-02-22T22:55:00Z,2019-02-22,22:55:00,22,201914017141,6200 BLOCK CHEW AVE,400,Aggravated Assault Firearm,-75.17183909,40.04972759
3247,POINT (-75.17484 40.040758),416762,423933,14,2,2019-06-09T00:13:00Z,2019-06-09,00:13:00,0,201914053320,5900 BLOCK BAYNTON ST,400,Aggravated Assault Firearm,-75.17483964,40.04075765
3248,POINT (-75.245558 39.968969),417659,432964,19,1,2019-11-25T21:38:00Z,2019-11-25,21:38:00,21,201919106399,400 BLOCK N 63RD ST,400,Aggravated Assault Firearm,-75.245558,39.96896909
3249,POINT (-75.078664 40.035044),417476,436687,2,1,2019-08-05T12:55:00Z,2019-08-05,12:55:00,12,201902043734,1400 BLOCK LARDNER ST,400,Aggravated Assault No Firearm,-75.07866353,40.03504396
3250,POINT (-75.14478 40.03922),417641,432556,35,3,2019-09-21T18:57:00Z,2019-09-21,18:57:00,18,201935086908,5600 BLOCK N BROAD ST,400,Aggravated Assault Firearm,-75.14477977,40.03921964
3251,POINT (-75.115047 39.997558),417318,434202,24,1,2019-01-01T17:47:00Z,2019-01-01,17:47:00,17,201924000201,800 BLOCK E MADISON ST,400,Aggravated Assault No Firearm,-75.11504692,39.997558
3252,POINT (-75.233604 39.959465),417602,432125,18,2,2019-05-05T13:40:00Z,2019-05-05,13:40:00,13,201918037787,5600 BLOCK CHESTNUT ST,400,Aggravated Assault No Firearm,-75.23360363,39.95946522
3253,POINT (-75.12618399999999 39.994948),417782,435056,24,2,2019-08-08T01:26:00Z,2019-08-08,01:26:00,1,201924077005,200 BLOCK E INDIANA AVE,400,Aggravated Assault Firearm,-75.12618421,39.99494771
3254,POINT (-75.12618399999999 39.994948),417783,435057,24,2,2019-08-08T02:06:00Z,2019-08-08,02:06:00,2,201924077006,200 BLOCK E INDIANA AVE,400,Aggravated Assault Firearm,-75.12618421,39.99494771
3255,POINT (-75.16055799999999 39.915253),417182,432093,3,3,2019-03-03T00:17:00Z,2019-03-03,00:17:00,0,201903014062,700 BLOCK OREGON AVE,400,Aggravated Assault Firearm,-75.16055774,39.91525256
3256,POINT (-75.07678799999999 40.015629),417734,434229,15,1,2019-07-06T13:21:00Z,2019-07-06,13:21:00,13,201915067866,1800 BLOCK FILLMORE ST,400,Aggravated Assault No Firearm,-75.07678784,40.01562945
3257,POINT (-75.149485 40.005144),417337,434612,25,4,2019-01-29T19:47:00Z,2019-01-29,19:47:00,19,201925008163,3400 BLOCK GERMANTOWN AVE,400,Aggravated Assault No Firearm,-75.14948471,40.00514394
3258,POINT (-75.149485 40.005144),417338,434613,25,4,2019-01-29T20:42:00Z,2019-01-29,20:42:00,20,201925008172,3400 BLOCK GERMANTOWN AVE,400,Aggravated Assault No Firearm,-75.14948471,40.00514394
3259,POINT (-75.15965300000001 40.008677),417868,436302,39,2,2019-12-20T18:59:00Z,2019-12-20,18:59:00,18,201939108462,1900 BLOCK W VENANGO ST,400,Aggravated Assault Firearm,-75.15965322,40.00867689
3260,POINT (-75.224924 39.932116),417914,430490,12,3,2019-11-05T22:53:00Z,2019-11-05,22:53:00,22,201912096083,58TH/WOODLAND AVE,400,Aggravated Assault Firearm,-75.22492396,39.93211594
3261,POINT (-75.224924 39.932116),417918,430494,12,3,2019-05-26T04:27:00Z,2019-05-26,04:27:00,4,201912041808,5800 BLOCK WOODLAND AVE,400,Aggravated Assault Firearm,-75.22492396,39.93211594
3262,POINT (-75.092293 40.053644),417934,430897,2,2,2019-04-19T04:24:00Z,2019-04-19,04:24:00,4,201902021557,6700 BLOCK MARTINS MILL RD,400,Aggravated Assault Firearm,-75.09229301,40.05364443
3263,POINT (-75.162454 40.028531),417942,430905,14,2,2019-05-17T22:31:00Z,2019-05-17,22:31:00,22,201914045923,4900 BLOCK GERMANTOWN AVE,400,Aggravated Assault No Firearm,-75.16245384,40.02853141
3264,POINT (-75.230081 39.941576),418154,434259,12,4,2019-08-16T23:17:00Z,2019-08-16,23:17:00,23,201912070236,1300 BLOCK S 56TH ST,400,Aggravated Assault Firearm,-75.23008148,39.94157589
3265,POINT (-75.119308 40.040657),418112,433415,35,1,2019-06-12T23:27:00Z,2019-06-12,23:27:00,23,201935052792,5900 BLOCK N WATER ST,400,Aggravated Assault No Firearm,-75.11930825,40.04065695
3266,POINT (-75.14143300000001 39.977548),418713,436704,26,2,2019-05-13T10:55:00Z,2019-05-13,10:55:00,10,201926019204,1700 BLOCK N 4TH ST,400,Aggravated Assault No Firearm,-75.14143329,39.977548
3267,POINT (-75.101061 40.010264),418363,430936,24,1,2019-10-05T22:40:00Z,2019-10-05,22:40:00,22,201924098452,4100 BLOCK GLENDALE ST,400,Aggravated Assault No Firearm,-75.10106101,40.01026368
3268,POINT (-75.156122 39.951384),418484,433011,6,2,2019-06-08T20:06:00Z,2019-06-08,20:06:00,20,201906027244,900 BLOCK MARKET ST,400,Aggravated Assault No Firearm,-75.15612195,39.95138356
3269,POINT (-75.14478 40.03922),418456,432594,35,3,2019-05-31T11:17:00Z,2019-05-31,11:17:00,11,201935048192,5600 BLOCK N BROAD ST,400,Aggravated Assault No Firearm,-75.14477977,40.03921964
3270,POINT (-75.219605 39.979984),418762,430946,19,3,2019-12-06T19:13:00Z,2019-12-06,19:13:00,19,201919109246,5000 BLOCK PARKSIDE AVE,400,Aggravated Assault Firearm,-75.21960516,39.97998379
3271,POINT (-75.12872900000001 40.01118),419588,430608,25,2,2019-03-14T12:14:00Z,2019-03-14,12:14:00,12,201925020179,100 BLOCK W LUZERNE ST,400,Aggravated Assault No Firearm,-75.12872943,40.0111798
3272,POINT (-75.219176 39.936159),419827,434770,12,3,2019-06-25T12:59:00Z,2019-06-25,12:59:00,12,201912052306,5400 BLOCK WOODLAND AVE,400,Aggravated Assault Firearm,-75.21917634,39.93615867
3273,POINT (-75.15769299999999 40.002529),419651,431840,39,2,2019-07-13T21:06:00Z,2019-07-13,21:06:00,21,201939059318,3200 BLOCK N 17TH ST,400,Aggravated Assault Firearm,-75.15769319,40.00252913
3274,POINT (-75.16018 39.958197),419758,433507,6,1,2019-10-05T20:27:00Z,2019-10-05,20:27:00,20,201906051413,300 BLOCK N 13TH ST,400,Aggravated Assault No Firearm,-75.16018045,39.95819703
3275,POINT (-75.105744 40.0067),420339,436055,24,1,2019-01-13T12:44:00Z,2019-01-13,12:44:00,12,201924003468,3900 BLOCK BENNINGTON ST,400,Aggravated Assault Firearm,-75.10574434,40.00670017
3276,POINT (-75.12290900000001 39.992989),419914,436019,24,2,2019-08-09T22:48:00Z,2019-08-09,22:48:00,22,201924077838,400 BLOCK E CAMBRIA ST,400,Aggravated Assault Firearm,-75.12290894,39.99298888
3277,POINT (-75.15467 39.996083),420050,431458,39,3,2019-07-24T18:31:00Z,2019-07-24,18:31:00,18,201939063321,1400 BLOCK W RUSH ST,400,Aggravated Assault Firearm,-75.15466971,39.99608263
3278,POINT (-75.216455 39.938066),420071,431871,12,3,2019-01-08T01:58:00Z,2019-01-08,01:58:00,1,201912001734,5200 BLOCK WOODLAND AVE,400,Aggravated Assault Firearm,-75.21645532,39.9380665
3279,POINT (-75.216455 39.938066),420073,431873,12,3,2019-03-25T11:42:00Z,2019-03-25,11:42:00,11,201912023002,S 52ND ST / WOODLAND AV,400,Aggravated Assault No Firearm,-75.21645532,39.9380665
3280,POINT (-75.16018 39.958197),420140,433113,6,1,2019-10-05T20:28:00Z,2019-10-05,20:28:00,20,201906051414,300 BLOCK N 13TH ST,400,Aggravated Assault No Firearm,-75.16018045,39.95819703
3281,POINT (-75.11995400000001 39.989826),420152,433125,24,2,2019-08-28T00:00:00Z,2019-08-28,00:00:00,0,201924084328,1900 BLOCK HART LN,400,Aggravated Assault No Firearm,-75.11995426,39.98982592
3282,POINT (-75.16406000000001 39.95448),420089,432281,9,2,2019-10-20T19:44:00Z,2019-10-20,19:44:00,19,201909044119,1400 BLOCK ARCH ST,400,Aggravated Assault No Firearm,-75.16405953,39.95447976
3283,POINT (-75.142359 39.941641),420390,430249,6,3,2019-08-24T02:09:00Z,2019-08-24,02:09:00,2,201906042623,400 BLOCK S CHRISTOPHER COLUMBUS BLVD,400,Aggravated Assault No Firearm,-75.14235944,39.94164102
